VMMS EWO KPI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Site;EWO WO Object Id;EWO WO Object Description;EWO WO Machine Class PM;EWO WO Machine Class AM;EWO WO AM Step;EWO WO OP System;EWO WO PM Step;EWO WO RP Capacity;EWO WO RP Competence;EWO WO RP Cond Wear;EWO WO RP Method;EWO WO RP Quality;EWO WO RP Spare Part;EWO WO RP EEM Sum;EWO WO Repl Policy;EWO WO RP Phase;EWO WO RP Status;EWO WO Object Manufacturer No;EWO WO Object Manufacturer Name;EWO WO Object Cost Center;EWO WO Object Belongs to Obejct Id;040-PRODAREA;050-PRODLINE;070-STATION;EWO WO No;EWO WO Directive;EWO WO Maint Org;EWO WO Break Down Date;EWO WO OP Arrives;EWO WO Reg Date;EWO WO Reg Date YYYYMM;EWO WO Reported By;EWO WO Actual Start Date;EWO WO Actual Finish Date (Error proofing finished);EWO WO Production Restart;EWO WO Executed by;EWO WO Work Done;EWO WO Work Details;EWO WO Status;EWO WO Executed by Maint Org;EWO WO SAF ENV PD QC IT;EWO WO External Number;EWO WO Comments;Root Cause;Root Cause Description;Root Cause Group;CD Root Cause Group;Root Cause Found;Root Cause WO No;Root Cause WO Object Id;Root Cause WO Object Name;Root Cause WO Object Manufacturer No;Root Cause WO Object Manufacturer Name;Root Cause WO 090-UNIT Object Id;Root Cause WO 090-UNIT Object Name;Root Cause WO Maint Org;Root Cause WO Executed by;Root Cause WO Executed by Maint Org;Root Cause WO Directive;Root Cause WO Reg Date;Root Cause WO Actual Start Date  (Spare part available at machine);Root Cause WO Actual Finish Date (Maint Done with Repair);Route Cause WO Work Done;Route Cause WO Work Details;Route Cause WO Status;Root Cause WO Real Finish Date YYYYMM;Route Cause WO SAF ENV PD QC IT;Route Cause WO External Number;Route Cause WO Comments;Kaizen Type;Kaizen WO NO;Kaizen WO Object Id;Kaizen WO Object Name;Kaizen WO Directive;Kaizen WO Maint Org;Kaizen WO Executed by;Kaizen WO Executed by Maint Org;Kaizen WO Reg Date;Kaizen WO Actual Start Date;Kaizen WO Actual Finish Date;Kaizen WO Real Finish Date YYYYMM;Kaizen WO Work Done;Kaizen WO Work Details;Kaizen WO Status;Kaizen WO SAF ENV PD QC IT;Kaizen WO External Number;Kaizen WO Comments;EWO WO Total Actual Cost;EWO WO Other Total Actual Cost;Root Cause WO Total Actual Cost;Root Cause WO Other Total Actual Cost;Kaizen WO Total Actual Cost;Kaizen WO Other Total Actual Cost;EWO WO Inventory Sparepart;Root Cause WO Inventory Sparepart;KAIZEN WO Inventory Sparepart;EWO WO Purchase Sparepart;Root Cause WO Purchase Sparepart;KAIZEN WO PurchaseSparepart;DTM (Hours between EWO WO Reg Date and Root Cause Real Finish);WTM  (Hours between EWO WO Reg Date and Real Start);TTR (Hours between EWO WO Real Start and Route Cause WO Real Finish);TST (Hours between EWO WO Real Start and Real Finish);WTSP (Hours between EWO WO Real Finish and Route Cause WO Real Start);RT (Hours between Root Cause WO Real Start and Real Finish);DT (Hours between EWO WO Break Down and Restart);DTOP (Hours between EWO WO Break Down and EWO WO Reg Date +  Root Cause WO Real Finish and EWO WO Restart);WTOP  (Hours between EWO WO Break Down and OP Arrives);RTOP  (Hours between EWO OP Arrives and Reg Date);TSU (Hours between Root Cause WO Real Finish and Restart)
KOP;8515731;LIEBHERR KUGGFRÄSMASKIN LC382 AV75;AA;;;Liebherr LH 90;3;;1;1;;;1;3;;;;78;Liebherr;7761;AV75;PT-MJUK;AV75;;40746171;grippare släpte biten på ladbana så hisen för ladbana funkar;MEK-A;2022-10-26  06,30,00;2022-10-26  06,30,00;2022-10-26  06,52,09;202210;KK04515;2022-10-26  06,57,50;2022-10-26  07,03,50;2022-10-26  08,15,00;A376531;;;WORKDONE;MEK-A;;a1;;110;Failure to Maintain Basic Condition (Wear out);Autonomous Maintenance;Lack of basic conditions;YES;40746269;8515731-C0978;detaljlyft*;;;8515731-U08.1;C3 Detaljväxlare;MEK-A;A376531;MEK-A;Hissmekanism;2022-10-26  08,57,08;2022-10-26  07,03,50;2022-10-26  07,55,00;;Aktiverade givaren för fixtur stopp, banan var i otakt samt en givare var ur läge. Joel/Peter.;WORKDONE;202210;;;;STD-KAIZEN;40746276;8515731-C0978;detaljlyft*;Filma nästa gång vi ska köra den här detaljen;UH-TEK-A;A149209;UH-TEK-A;2022-10-26  09,04,13;2022-10-31  10,22,08;2022-10-31  10,22,08;202210;;;WORKDONE;;;;870;;0;;0;;;;;;;;1,05;0,09;0,95;0,1;0;0,85;1,75;0,7;0;0,37;0,33
KOP;8515433;BUDERUS INNERSLIPMASKIN AV82;A;;;Siemens 840D PL;0;2;2;2;2;1;2;11;;;;18;Buderus;7772;AV82;MA/PT-HÅRT;AV82;;40746690;Motorskydd för pumparna har löst ut;EL-A;2022-10-26  18,50,00;2022-10-26  18,50,10;2022-10-26  18,50,52;202210;A310828;2022-10-26  20,23,04;2022-10-26  20,30,00;2022-10-26  20,40,00;A314677;Felsökning;"Givare som ska känna av eventuellt skum var påverkad av mull som hängde på givaren.
Antagligen så  pumpen kört lite för länge utan vatten och då löst ut gissar jag på pga givaren var påverkad.
Kontrollmätt strömmen till pumpen och den ligger på 3A på alla faser, motorn är på 4,2A.";WORKDONE;EL-A;;a1;;220;Failure to Observe Operating Conditions (Overload);Autonomous Maintenance;Failure to observe operating conditions;YES;40746775;8515433-C0419;*NY* Givare avkänning skum + maxnivå;;;8515433-U15;Skärvätskeanläggning;EL-A;A314677;EL-A;Återställt motorskydd;2022-10-26  20,43,17;2022-10-26  20,30,00;2022-10-26  20,35,00;Mull på givare;"Givare som ska känna av eventuellt skum var påverkad av mull som hängde på givaren.
Antagligen så  pumpen kört lite för länge utan vatten och då löst ut gissar jag på pga givaren var påverkad.
Kontrollmätt strömmen till pumpen och den ligger på 3A på alla faser, motorn är på 4,2A.";WORKDONE;202210;;;;STD-KAIZEN;40746779;8515433-C0419;*NY* Givare avkänning skum + maxnivå;OP rengöra givare när det kommer mull på den;UH-TEK-A;KK01587;UH-TEK-A;2022-10-26  20,46,33;2022-11-28  13,24,49;2022-11-28  13,25,08;202211;;SOP för op att göra rent;WORKDONE;;;;435;;0;;0;;;;;;;;1,74;1,54;0,2;0,12;0;0,08;1,83;0,09;0;0,01;0,08
KOP;8544763;EMAG VLC250DS, LM38;A;;;Siemens 840D SL;0;;;;;;;0;;;;33;Emag;7772;LM38;MA/PT-HÅRT;LM38;;40746826;går ej att skruva i spolmunstycke för lila slipmaskin;MEK-A;2022-10-26  21,30,00;2022-10-26  21,50,00;2022-10-26  21,56,00;202210;A405873;2022-10-26  23,12,39;2022-10-26  23,13,39;2022-10-27  01,00,21;KKC0017;Felsök;;WORKDONE;MEK;;a1;;141;Human Error Operator (Wear out);Human Error Operator;Human error operator;YES;40746910;8544763-C1009;*NY* Spännring till slipspindel;;;8544763-U05;SP3-axel (slipspindel);MEK-A;KKC0017;MEK;Reparation gänga;2022-10-27  01,13,07;2022-10-26  23,13,39;2022-10-27  01,00,21;;M4 gängan till spolmunstycket sönderdragen. Svetsat igen hålet och gjort ny gänga.;WORKDONE;202210;;;;STD-KAIZEN;40746915;8544763-C1009;*NY* Spännring till slipspindel;HERCA;UH-TEK-A;KK01587;UH-TEK-A;2022-10-27  01,34,03;2022-12-20  09,21,50;2022-12-20  09,21,56;202212;;Skick till ann sofi 221128 Klar;WORKDONE;;;;1740;;0;;0;;;;;;;;3,07;1,28;1,8;0,02;0;1,78;3,51;0,43;0,33;0,1;0
KOP;8544759;Liebherr kuggfräs AV50;A;;;Siemens 840D SL;3;;;;;;;0;;;;78;Liebherr;7781;AV50;E-MOB;AV50;;40747080;spåntransportör;MEK-A;2022-10-27  07,00,00;2022-10-27  07,00,00;2022-10-27  07,44,13;202210;KK72533;2022-10-27  07,51,23;2022-10-27  08,15,23;2022-10-27  09,03,45;KK63213;;;WORKDONE;MEK-A;;a1;;241;Human Error Operator (Overload);Human Error Operator;Human error operator;YES;40747152;8544759-U63;Spåntransportör & Spånskruv;;;8544759-U63;Spåntransportör & Spånskruv;MEK-A;A376531;MEK-A;Spånskruv;2022-10-27  09,26,18;2022-10-27  08,15,23;2022-10-27  09,03,24;;En plåt som skyddar elkablar från spånsprut hade vikt ner sig i spånskruven, pga att avspolnings munstycket had hamnat emellan plåt o spånskruv som resulterade i att plåten vek sig. Detaljerna som op såg ligger under banan vid laddstationen, men utgör inget problem för laddaren. Joel.;WORKDONE;202210;;;;STD-KAIZEN;40747155;8544759-U63;Spåntransportör & Spånskruv;Herca;UH-TEK-A;A228507;UH-TEK-A;2022-10-27  09,30,40;2022-10-28  11,07,02;2022-10-28  11,07,02;202210;;"OP får vara vaksam så inte samma sak händer igen.
Herca nr, H2022-10-28T10_21_50";WORKDONE;PD;H2022-10-28T10_21_50;;435;;0;;0;;;;;;;;1,32;0,12;1,2;0,4;0;0,8;2,06;0,75;0;0,74;0,01
KOP;87143;PITTLER FRONTSVARV PETRA SL 2-2 LM27;AA;;;Siemens Sinumerik 840C;0;;1;1;;;2;4;;;;101;Pittler;7731;LM27;MA-MJUK;LM27;;40747507;Portal stannat i auto;MEK-A;2022-10-27  15,40,00;2022-10-27  15,40,00;2022-10-27  15,43,30;202210;A405874;2022-10-27  16,16,19;2022-10-27  23,35,02;2022-10-28  15,30,02;A257549;Felsök;;WORKDONE;EL-A;;a1;;142;Human Error Maintenance (Wear out);Human Error Maintenance;Human error maintenance;YES;40747930;87143-C0068;*NY* Kamrullar;;;87143-U10;Laddportal X-axel;MEK-A;A257549;EL-A;Flytta kamrullar till rätt plats;2022-10-28  05,51,20;2022-10-27  23,35,02;2022-10-28  15,28,02;;"När vi kom ut hade portalen stannat och larmade på konturövervakning, vi startade om hela maskinen och portalen fungerade i ca 3-4 detaljer sen tvärnitade den igen på ett annat ställe.
vi har lyft ner motorn, släppt på remmen, kollat växellådan den är okej, men portalen går inte att rubba inte ens med spätt och två starka killar... 
lämnar över till natten 27/10 Hed Emil

Kamrulls haveri, ser ut som hela åket har kommit ner några millimeter är stora skavmärken uppepå balken från kamrullarna.
Kamrullarna var hela men åket har kommit ner litegrann med tiden med anledning av slitage.

Dem övre kamrullarna var monterade på fel plats, två av dem bygger lite mer på längden och dem skall sitta på utsidan där det är plats på längden flyttade plats på rullarna och det gick lätt och fint igen har setat och släpat i en längre tid är stora märken i balken där uppe.
//Daniel 27/10

Monterat ihop allt och op provkört, kvar är att flytta nollan. //Joel 28/10

Flyttade nolla i X med 40mm plus.//Emil Hed";WORKDONE;202210;;;;STD-KAIZEN;40748413;87143-C0068;*NY* Kamrullar;HERCA;UH-TEK-A;KK63213;MEK-A;2022-10-28  15,52,31;2022-11-02  09,31,25;2022-11-04  08,24,47;202211;;;WORKDONE;PD;H2022-11-04T08_03_31;;16095;;0;;0;;;;;;;;23,74;0,55;23,2;7,31;0;15,88;23,83;0,09;0;0,06;0,03
KOP;8547390;Liebherr kuggslipmaskin LCS500 KS01;A;-;0;Siemens 840D SL;0;;;;;;;0;;;;78;Liebherr;7772;KS01;MA/PT-HÅRT;KS01;;40747776;Fixtur spänd fast man väljer att öppna;MEK-A;2022-10-27  23,00,00;2022-10-27  23,01,00;2022-10-27  23,34,34;202210;A035344;2022-10-27  23,43,43;2022-10-28  00,49,09;2022-10-28  00,55,09;KKC0017;Felsök;;WORKDONE;MEK;;a1;;143;Human Error Craftsman (Wear out);Human Error Craftsman;Human error craftsman;YES;40747812;8547390-C0124;König Fixtur Bord system H4 60mm , Tillv.nr, 13225507;;;8547390-U05;Maskinbord C2-axel;MEK-A;KKC0017;MEK;Skiftat hydraulslangar;2022-10-28  01,25,34;2022-10-28  00,49,10;2022-10-28  00,53,09;;"Bordet fungerar tvärtom när man kör spänna så lossar den. Skiftade två hydraulslangar till bordet dem för spänna och lossa och då fungerar det som det borde.

Fixturen dem kört med sedan man bytte bord skiljer sig också imot dem andra fixturerna.

Kan det vara så att konstruktionen i borden skiljer sig med oljekanalerna?

Slangarna som är skiftade är märkta H1-1.A samt H1-1.B";WORKDONE;202210;;;;STD-KAIZEN;40751999;8547390-C0124;König Fixtur Bord system H4 60mm , Tillv.nr, 13225507;Kontakta leverantören;UH-TEK-A;KK01587;UH-TEK-A;2022-11-04  00,50,28;2022-11-07  15,25,13;2022-11-07  15,25,44;202211;;Leverantör är informerad;WORKDONE;;;;1740;;0;;0;;;;;;;;1,31;0,15;1,16;1,09;0;0,07;1,92;0,61;0,02;0,56;0,03
KOP;8547792;Innoguard Etsbänk;C;;;;0;;;;;;;0;;;;;;7772;ETSBÄNK;MA/PT-HÅRT;ETSBÄNK;;40747824;Pump fungerar inte;EL-A;2022-10-28  02,30,00;2022-10-28  02,31,00;2022-10-28  02,36,55;202210;A035344;2022-10-28  06,06,16;2022-10-28  06,46,50;2022-10-28  07,15,00;A328741;Felsökning;;WORKDONE;EL-A;;a1;;350;Design Weakness (Strength);Design weakness;Design weakness;YES;40748121;8547792-C0001;*NY* Flottör pump;;;;;EL-A;A328741;EL-A;Flottör;2022-10-28  10,37,50;2022-10-28  06,47,00;2022-10-28  07,15,00;;Flottören fastnat i sidan av baljan. Fick justera lite på kabeln så blev det bra.;WORKDONE;202210;;;;STD-KAIZEN;40748128;8547792;Innoguard Etsbänk;Behövs en ny större balja;UH-TEK-A;KK01587;UH-TEK-A;2022-10-28  10,42,29;2022-11-08  11,17,26;2022-11-08  11,18,59;202211;;Ny behållare och pump beställt. //sean;WORKDONE;;;;870;;0;;14425;;;;;;;Yes;4,63;3,49;1,15;0,68;0;0,47;4,75;0,12;0,02;0,1;0
KOP;8527451;JUNKER SLIPMASKIN FÖR AXLAR LM41;AA;;;Siemens 840D PL;3;;1;1;;;1;3;;;;67;Junker;7772;LM41;MA/PT-HÅRT;LM41;;40748014;lasergivare trasig;MEK-A;2022-10-28  08,30,00;2022-10-28  08,30,00;2022-10-28  08,30,07;202210;A035344;2022-10-28  08,45,14;2022-10-28  09,00,00;2022-10-28  09,45,00;A298325;Felsökt;;WORKDONE;EL;;a1;;143;Human Error Craftsman (Wear out);Human Error Craftsman;Human error craftsman;YES;40748120;8527450-C0005;Baumer givare;;;8527450-U09;Omgreppsstation;MEK-A;A298325;EL;Trasig lasergivare;2022-10-28  10,37,22;2022-10-28  09,30,00;2022-10-28  09,45,00;Bytt lasergivare;Abb programmeraren hade kört sönder givaren;WORKDONE;202210;;;;STD-KAIZEN;40748129;8527450-C0005;Baumer givare;Herca;UH-TEK-A;KK01587;UH-TEK-A;2022-10-28  10,43,03;2022-11-07  16,25,42;2022-11-07  16,25,44;202211;;ABB är informerad.;WORKDONE;;;;2924;;0;;0;;Yes;;;;;;1,25;0,25;1;0,25;0,5;0,25;1,25;0;0;0;0
KOP;8545376;EMAG VTC315 DS LM37;A;;;Siemens 840D SL;0;;;;;;;0;;;;33;Emag;7772;LM37;MA/PT-HÅRT;LM37;;40748061;Laddlucka går ej upp;MEK-A;2022-10-28  09,35,00;2022-10-28  09,37,00;2022-10-28  09,39,04;202210;A377071;2022-10-28  09,55,13;2022-10-28  10,00,54;2022-10-28  10,46,21;A376531;;;WORKDONE;MEK-A;;a1;;350;Design Weakness (Strength);Design weakness;Design weakness;YES;40748123;8545376-S052;HYDRAULIK (Styrblock), Laddlucka 1 & 2;;;8545376-U01;Maskinkåpa;MEK-A;A376531;MEK-A;Skruv gängat ur sig;2022-10-28  10,38,34;2022-10-28  10,00,54;2022-10-28  10,45,43;;En skruv som håller en list hade lossnat, skruvade tillbaks och låste med ett körnslag.;WORKDONE;202210;;;;STD-KAIZEN;40748132;8545376-S052;HYDRAULIK (Styrblock), Laddlucka 1 & 2;Bristfällig konstruktion;UH-TEK-A;KK01587;UH-TEK-A;2022-10-28  10,46,18;2022-11-21  15,15,24;2022-11-21  15,16,00;202211;;Åtgärdat på plats;WORKDONE;;;;435;;0;;0;;;;;;;;1,11;0,27;0,84;0,09;0;0,75;1,19;0,08;0,03;0,03;0,01
KOP;87143;PITTLER FRONTSVARV PETRA SL 2-2 LM27;AA;;;Siemens Sinumerik 840C;0;;1;1;;;2;4;;;;101;Pittler;7731;LM27;MA-MJUK;LM27;;40748746;Nödstopp utlöst och revolver i fel position;EL-A;2022-10-30  11,55,48;2022-10-30  11,55,48;2022-10-30  11,55,48;202210;A240204;2022-10-30  12,35,48;2022-10-30  15,35,48;2022-10-30  16,42,48;A257549;;"Op hade åkt hem och ny kommer måndag morgon.

Kört revolvern utan problem, larmet försvan om positionen.
Fanns andra larm på spännvägar för gripare, men försvan när vi kört lossa/spänn.
Fanns ingen OP på plats så vet inte om något fortfarande är fel i maskinen. /Nick, Emil 2022-10-31 07,00";WORKDONE;EL-A;;a1;;220;Failure to Observe Operating Conditions (Overload);Autonomous Maintenance;Failure to observe operating conditions;YES;40749667;87143-C0033;Revolver 2;;;87143-U08;Revolver bag 2;EL-A;A298325;EL;Revolver hamnat i fel läge;2022-10-31  22,21,46;2022-10-30  15,35,48;2022-10-30  16,25,48;Joggat revolver;"Kört revolvern utan problem, larmet försvan om positionen.

Verklig prod återstart, 2022-10-31 14,00,00
Mycket tid redigerades bort då op var sjuk och maskinen stod still fram till kl 14,00  31/10. /Heidi";WORKDONE;202210;;;;STD-KAIZEN;40749670;87143-U08;Revolver bag 2;Fortsätt felsökning om felet återkommer;UH-TEK-A;A275085;UH-TEK-A;2022-10-31  22,25,42;2022-11-03  09,47,20;2022-11-03  09,47,20;202211;;Har pratat med operatör. Det verkar som att nollan stod fel i programmet efter EWO,n med fel i portalen. Följdfel. Op ställde in maskinen och kunde sedan köra. /Heidi 221102;WORKDONE;;;;1740;;0;;0;;;;;;;;4,5;0,67;3,83;3;0;0,83;4,78;0,28;0;0;0,28
KOP;8542325;Index Svarv AV01;AA;;;Siemens 840D PL;3;;;;;;;0;;;;62;Index-Werke Kg;7761;AV01;PT-MJUK;AV01;;40749182;Vill ej växla in märkaren;EL-A;2022-10-31  10,42,00;2022-10-31  10,42,00;2022-10-31  10,41,52;202210;A310829;2022-10-31  12,55,50;2022-10-31  14,30,00;2022-10-31  18,00,00;KK02733;Felsökning;tag ut en fotocell. Lämnat över till EM. /Emil;WORKDONE;MEK-A;;a1;;260;External Influence (Overload);External influence;External influence;YES;40749672;8542325-C1506;*NY* Lasergivare S20.5, verktygsmagazin i rätt läge.;;;8542325-U02;Verktygsmagasin;EL-A;A328741;EL-A;Givare;2022-10-31  22,28,09;2022-10-31  14,30,00;2022-10-31  18,00,00;;Fick rengöra givare s20.5, position på verktygsmagazinet.;WORKDONE;202210;;;;STD-KAIZEN;40749678;8542325-C1506;*NY* Lasergivare S20.5, verktygsmagazin i rätt läge.;?;UH-TEK-A;A328741;EL-A;2022-10-31  22,39,57;2022-12-29  11,54,23;2022-12-29  11,54,23;202212;;;WORKDONE;;;;2610;;0;;0;;;;;;;;7,3;2,23;5,07;1,57;0;3,5;7,3;0;0;0;0
KOP;8542325;Index Svarv AV01;AA;;;Siemens 840D PL;3;;;;;;;0;;;;62;Index-Werke Kg;7761;AV01;PT-MJUK;AV01;;40749789;Larmar ZM8 servo 25 ej säkert referenskörd;EL-A;2022-11-01  02,40,00;2022-11-01  02,40,00;2022-11-01  02,55,40;202211;A394811;2022-11-01  06,01,53;2022-11-01  06,40,00;2022-11-01  07,35,00;A314677;Felsökning;"Fick larm på Z5 och C5 för mätkrets motorgivare direkt vid uppstart. Dem sitter på olika reglerkort men bredvid varandra.
Sprakade och sköt gnistor om en anlsugning till mellankretsspänningen på LT-modulen till motspindeln C5 när vi stod och kikade i elskåpet.  
Bytte servo sen fungerade det. /Nick, Emil 2022-11-01";WORKDONE;EL-A;;a1;;142;Human Error Maintenance (Wear out);Human Error Maintenance;Human error maintenance;YES;40749900;8542325-C1335;964+A-S5 Effektmodul MSP S5 motor  Spindelmodul Modell, 6SN1123-1AA00-0EA2, Tillv, Siemens;231;Siemens;8542325-U14;Elskåp;EL-A;A314677;EL-A;Sprutar gnistor från anslutning mellankrests på LT-modul;2022-11-01  07,43,54;2022-11-01  06,55,00;2022-11-01  07,25,00;Bytt LT-modul;Bytt LT-modul;WORKDONE;202211;;;;STD-KAIZEN;40749914;8542325-C1335;964+A-S5 Effektmodul MSP S5 motor  Spindelmodul Modell, 6SN1123-1AA00-0EA2, Tillv, Siemens;Mherca;UH-TEK-A;KK63213;MEK-A;2022-11-01  08,00,05;2022-11-03  07,15,07;2022-11-04  08,34,51;202211;;;WORKDONE;PD;H2022-11-04T08_25_52;;7681,22;;0;0;0;;Yes;;;;;;4,49;3,1;1,39;0,64;0,25;0,5;4,92;0,43;0;0,26;0,17
KOP;8528906;Klingelnberg, frässlipmaskin;A;;;;0;;2;1;;;2;5;;;;72;Klingelnberg;7584;SKÄRPNING;SKÄRPERIET;SKÄRPNING;;40749975;Centralsmörjningen fungerar inte.;MEK-A;2022-11-01  09,43,00;2022-11-01  09,44,00;2022-11-01  09,44,15;202211;A035906;2022-11-01  10,21,15;2022-11-01  10,30,00;2022-11-01  23,30,00;KK02733;;"Rengjort, provkörning pågår. Dragit åt 2 st banjokopplingar som läckte samt pumpat i fett bakvägen i rören. Inget stopp upptäckt så op får provköra. Thomas och Joel

Larm kom igen kl23,20 gick att kvittera bort.

Natten fick plocka isär blocket med giveren igen";WORKDONE;MEK-A;;;;210;Failure to Maintain Basic Condition (Overload);Autonomous Maintenance;Lack of basic conditions;YES;40750852;8528906-C0027;*NY* smörjblock;;;8528906-U10;Centralsmörjning;MEK-A;KK02733;MEK-A;rengörning av smörjblock och ledningar;2022-11-02  12,17,20;2022-11-01  10,30,00;2022-11-01  23,00,00;;;WORKDONE;202211;;;;STD-KAIZEN;40750855;8528906-C0027;*NY* smörjblock;byte smörjblock;UH-TEK-A;A228507;UH-TEK-A;2022-11-02  12,23,35;2022-11-15  11,57,50;2022-11-15  11,57,50;202211;;"smörjblock beställda men försenade, kommer v45
Fixat, Se AO,40669086";WORKDONE;;;;6133,47;;0;;0;;Yes;;;;;;13,26;0,62;12,65;0,15;0;12,5;13,78;0,52;0,02;0;0,5
KOP;8535889;ABB ROBOT, LM35;B;;;;0;;1;;;;;1;;;;2;Abb;7772;LM35;MA/PT-HÅRT;LM35;;40750256;byte av givare;EL-A;2022-11-01  15,20,00;2022-11-01  15,21,00;2022-11-01  15,33,25;202211;KK04735;2022-11-01  15,48,33;2022-11-01  16,10,00;2022-11-02  08,05,00;A257549;Felsökning;"Det är nockbrytaren S1382 som känner av vilket palllager den är på. Den är trasig och vi verkar inte ha någon ny på förråd så Tekniker behöver beställa hem. Jag är inte helt hundra på vilken typ av nock det ska vara då betäckningen är helt bortslitet och nocken S1382 finns inte med i el-schemat men jag har googlat lite och jag tror att det kan vara denna.
Telemecanique XCMD2115M12

Jag lägger den gammla på ett lyftbord på verkstan.
//Rasmus 2022-11-01 19,00

Brytare bytt maskinen går 08,00
Tog en likadann brytare fast men två slutande och två brytande kontakter och fick sätta dit en givarhatt också.";WORKDONE;EL-A;;a1;;143;Human Error Craftsman (Wear out);Human Error Craftsman;Human error craftsman;YES;40750861;8535889-C0002;*NY* Nockbrytare för höjdsökning;;;;;EL-A;A257549;EL-A;byte brytare;2022-11-02  12,35,17;2022-11-02  06,05,00;2022-11-02  08,00,00;;bytte Brytaren.;WORKDONE;202211;;;;STD-KAIZEN;40750865;8535889;ABB ROBOT, LM35;Herca;UH-TEK-A;KK01587;UH-TEK-A;2022-11-02  12,38,18;2022-11-07  15,29,42;2022-11-07  15,30,09;202211;;Felprogrammering, ABB;WORKDONE;;;;5323,5;;0;;0;;Yes;;;;;;16,44;0,25;16,19;0,36;13,92;1,92;16,75;0,3;0,02;0,21;0,08
KOP;88988;WEISSER KUGGHJULSSVARV LM28;AA;;;Siemens 840D PL;3;1;1;2;1;1;2;8;;;;181;J.G.Weisser;7731;LM28;MA-MJUK;LM28;;40750490;Pallet följe in;MEK-A;2022-11-02  01,05,00;2022-11-02  01,06,00;2022-11-02  01,13,36;202211;A182871;2022-11-02  01,29,07;2022-11-02  01,34,07;2022-11-02  02,34,54;KKC0017;Felsök;;WORKDONE;MEK;;a1;;220;Failure to Observe Operating Conditions (Overload);Autonomous Maintenance;Failure to observe operating conditions;YES;40750506;88988-C0002;Pos 1, Revolverhus 2, Modell, Revolverhuvud Arb.pos 03.00 Arb.pos 03.00, Tillv, Sauter, Tillv.nr, 0.5.680.120-088168;2834;Sauter Components;88988-U04;Revolver 2 vänster;MEK-A;KKC0017;MEK;Mät å rikt;2022-11-02  03,05,13;2022-11-02  01,34,07;2022-11-02  02,30,54;;Riktat revolvern;WORKDONE;202211;;;;STD-KAIZEN;40750508;88988-C0002;Pos 1, Revolverhus 2, Modell, Revolverhuvud Arb.pos 03.00 Arb.pos 03.00, Tillv, Sauter, Tillv.nr, 0.5.680.120-088168;Ändra om möjligt på palleterna eller bearbetningen;UH-TEK-A;A275085;UH-TEK-A;2022-11-02  03,13,59;2022-11-03  09,52,18;2022-11-24  10,49,58;202211;;Har tagit upp detta med teknik. Håkan vet om problemet. De har börjat att köra ett nytt material sedan förra veckan. Det är på dessa det blir material kvar som gör att de kan fastna i paletterna. /Heidi 221102;WORKDONE;;;;1305;;0;;0;;;;;;;;1,29;0,26;1,03;0,08;0;0,95;1,5;0,21;0,02;0,13;0,07
